tipo      	data       	descricao                          	uf 	municipio                          	codigo ibge
MUNICIPAL 	27/05/2020 	FERIADO MUNICIPAL                  	BA 	TUCANO                             	2931905   
MUNICIPAL 	26/05/2020 	FERIADO RELIGIOSO                  	BA 	UBAITABA                           	2932200   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	BA 	UBAITABA                           	2932200   
MUNICIPAL 	26/05/2020 	FERIADO RELIGIOSO                  	BA 	VALENCA                            	2932903   
MUNICIPAL 	08/11/2020 	FERIADO RELIGIOSO                  	BA 	VALENCA                            	2932903   
MUNICIPAL 	26/05/2020 	FERIADO RELIGIOSO                  	BA 	VALENTE                            	2933000   
MUNICIPAL 	14/09/2020 	FERIADO RELIGIOSO                  	BA 	VERA CRUZ                          	2933208   
MUNICIPAL 	26/05/2020 	FERIADO RELIGIOSO                  	BA 	VITORIA DA CONQUISTA               	2933307   
MUNICIPAL 	27/05/2020 	FERIADO RELIGIOSO                  	BA 	VITORIA DA CONQUISTA               	2933307   
MUNICIPAL 	27/05/2020 	FERIADO RELIGIOSO                  	BA 	XIQUE-XIQUE                        	2933604   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	BA 	XIQUE-XIQUE                        	2933604   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	CE 	ACARAU                             	2300200   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	CE 	ACARAU                             	2300200   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	ACOPIARA                           	2300309   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	CE 	ACOPIARA                           	2300309   
MUNICIPAL 	15/07/2020 	FERIADO RELIGIOSO                  	CE 	ACOPIARA                           	2300309   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	ARACATI                            	2301109   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	ARARIPE                            	2301307   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	CE 	ARARIPE                            	2301307   
MUNICIPAL 	05/11/2020 	FERIADO RELIGIOSO                  	CE 	ARARIPE                            	2301307   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	CE 	ASSARE                             	2301604   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	CE 	AURORA                             	2301703   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	CE 	BARBALHA                           	2301901   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	CE 	BARBALHA                           	2301901   
MUNICIPAL 	07/04/2020 	FERIADO RELIGIOSO                  	CE 	BARRO                              	2302008   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	CE 	BARRO                              	2302008   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	CE 	BEBERIBE                           	2302206   
MUNICIPAL 	16/07/2020 	FERIADO RELIGIOSO                  	CE 	BEBERIBE                           	2302206   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	CE 	BELA CRUZ                          	2302305   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	CE 	BREJO SANTO                        	2302503   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	CE 	CAMOCIM                            	2302602   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	CE 	CAMOCIM                            	2302602   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	CAMPOS SALES                       	2302701   
MUNICIPAL 	01/09/2020 	FERIADO RELIGIOSO                  	CE 	CAMPOS SALES                       	2302701   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	CE 	CARIRE                             	2303105   
MUNICIPAL 	24/03/2020 	FERIADO RELIGIOSO                  	CE 	CARIRIACU                          	2303204   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	CE 	CARIRIACU                          	2303204   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	CASCAVEL                           	2303501   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	CAUCAIA                            	2303709   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	CE 	CEDRO                              	2303808   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	CE 	COREAU                             	2304004   
MUNICIPAL 	09/04/2020 	FERIADO MUNICIPAL                  	CE 	CRATEUS                            	2304103   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	CRATO                              	2304202   
MUNICIPAL 	01/09/2020 	FERIADO RELIGIOSO                  	CE 	CRATO                              	2304202   
MUNICIPAL 	06/04/2020 	FERIADO MUNICIPAL                  	CE 	CRUZ                               	2304251   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	CE 	CRUZ                               	2304251   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	FORTALEZA                          	2304400   
MUNICIPAL 	27/05/2020 	FERIADO RELIGIOSO                  	CE 	FORTALEZA                          	2304400   
MUNICIPAL 	28/05/2020 	FERIADO MUNICIPAL                  	CE 	FORTALEZA                          	2304400   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	CE 	GUARACIABA DO NORTE                	2305001   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	HORIZONTE                          	2305233   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	CE 	HORIZONTE                          	2305233   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	CE 	IBIAPINA                           	2305308   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	CE 	IBIAPINA                           	2305308   
MUNICIPAL 	06/01/2020 	FERIADO MUNICIPAL                  	CE 	ICO                                	2305407   
MUNICIPAL 	18/12/2020 	FERIADO RELIGIOSO                  	CE 	ICO                                	2305407   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	IGUATU                             	2305506   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	CE 	IGUATU                             	2305506   
MUNICIPAL 	13/05/2020 	FERIADO RELIGIOSO                  	CE 	IPUEIRAS                           	2305902   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	CE 	IPUEIRAS                           	2305902   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	CE 	IPUEIRAS                           	2305902   
MUNICIPAL 	21/06/2020 	FERIADO RELIGIOSO                  	CE 	ITAPAJE                            	2306306   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	CE 	ITAPAJE                            	2306306   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	CE 	ITAPIPOCA                          	2306405   
MUNICIPAL 	24/09/2020 	FERIADO RELIGIOSO                  	CE 	ITAPIPOCA                          	2306405   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	CE 	ITAREMA                            	2306553   
MUNICIPAL 	13/10/2020 	FERIADO RELIGIOSO                  	CE 	ITAREMA                            	2306553   
MUNICIPAL 	24/03/2020 	FERIADO RELIGIOSO                  	CE 	JUAZEIRO DO NORTE                  	2307304   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	CE 	JUAZEIRO DO NORTE                  	2307304   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	MARACANAU                          	2307650   
MUNICIPAL 	18/07/2020 	FERIADO MUNICIPAL                  	CE 	MAURITI                            	2308104   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	CE 	MAURITI                            	2308104   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	CE 	MILAGRES                           	2308302   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	MISSAO VELHA                       	2308401   
MUNICIPAL 	27/06/2020 	FERIADO RELIGIOSO                  	CE 	MOMBACA                            	2308500   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	CE 	MOMBACA                            	2308500   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	CE 	NOVA RUSSAS                        	2309300   
MUNICIPAL 	08/04/2020 	FERIADO MUNICIPAL                  	CE 	NOVO ORIENTE                       	2309409   
MUNICIPAL 	09/04/2020 	FERIADO MUNICIPAL                  	CE 	NOVO ORIENTE                       	2309409   
MUNICIPAL 	22/08/2020 	FERIADO RELIGIOSO                  	CE 	OROS                               	2309508   
MUNICIPAL 	29/06/2020 	FERIADO MUNICIPAL                  	CE 	PARAMBU                            	2310308   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	CE 	PEDRA BRANCA                       	2310506   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	CE 	PEDRA BRANCA                       	2310506   
MUNICIPAL 	13/11/2020 	FERIADO RELIGIOSO                  	CE 	PEDRA BRANCA                       	2310506   
MUNICIPAL 	11/02/2020 	FERIADO RELIGIOSO                  	CE 	QUIXADA                            	2311306   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	QUIXADA                            	2311306   
MUNICIPAL 	07/04/2020 	FERIADO RELIGIOSO                  	CE 	QUIXERAMOBIM                       	2311405   
MUNICIPAL 	22/05/2020 	FERIADO RELIGIOSO                  	CE 	SANTA QUITERIA                     	2312205   
MUNICIPAL 	04/10/2020 	FERIADO MUNICIPAL                  	CE 	SANTA QUITERIA                     	2312205   
MUNICIPAL 	13/05/2020 	FERIADO MUNICIPAL                  	CE 	SAO BENEDITO                       	2312304   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	CE 	SAO BENEDITO                       	2312304   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	SENADOR POMPEU                     	2312700   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	CE 	SENADOR POMPEU                     	2312700   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	CE 	TIANGUA                            	2313401   
MUNICIPAL 	26/07/2020 	FERIADO MUNICIPAL                  	CE 	TIANGUA                            	2313401   
MUNICIPAL 	04/10/2020 	FERIADO RELIGIOSO                  	CE 	TIANGUA                            	2313401   
MUNICIPAL 	11/04/2020 	FERIADO MUNICIPAL                  	CE 	UBAJARA                            	2313609   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	CE 	VICOSA DO CEARA                    	2314102   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	ES 	AFONSO CLAUDIO                     	3200102   
MUNICIPAL 	11/02/2020 	FERIADO RELIGIOSO                  	ES 	AFONSO CLAUDIO                     	3200102   
MUNICIPAL 	20/04/2020 	FERIADO RELIGIOSO                  	ES 	AFONSO CLAUDIO                     	3200102   
MUNICIPAL 	27/09/2020 	FERIADO RELIGIOSO                  	ES 	AFONSO CLAUDIO                     	3200102   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	ALEGRE                             	3200201   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	ES 	ALEGRE                             	3200201   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	ARACRUZ                            	3200607   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	ES 	ARACRUZ                            	3200607   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	BAIXO GUANDU                       	3200805   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	ES 	BAIXO GUANDU                       	3200805   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	BARRA DE SAO FRANCISCO             	3200904   
MUNICIPAL 	20/04/2020 	FERIADO RELIGIOSO                  	ES 	CACHOEIRO DE ITAPEMIRIM            	3201209   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	ES 	CACHOEIRO DE ITAPEMIRIM            	3201209   
MUNICIPAL 	20/04/2020 	FERIADO RELIGIOSO                  	ES 	CARIACICA                          	3201308   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	ES 	CARIACICA                          	3201308   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	CASTELO                            	3201407   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	ES 	CASTELO                            	3201407   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	ES 	CASTELO                            	3201407   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	COLATINA                           	3201506   
MUNICIPAL 	19/06/2020 	FERIADO RELIGIOSO                  	ES 	COLATINA                           	3201506   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	ES 	DOMINGOS MARTINS                   	3201902   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	DOMINGOS MARTINS                   	3201902   
MUNICIPAL 	04/07/2020 	FERIADO RELIGIOSO                  	ES 	DOMINGOS MARTINS                   	3201902   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	ECOPORANGA                         	3202108   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	GUACUI                             	3202306   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	GUARAPARI                          	3202405   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	ES 	GUARAPARI                          	3202405   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	ES 	GUARAPARI                          	3202405   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	ITAPEMIRIM                         	3202801   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	ES 	ITAPEMIRIM                         	3202801   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	IUNA                               	3203007   
MUNICIPAL 	31/05/2020 	FERIADO RELIGIOSO                  	ES 	IUNA                               	3203007   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	JAGUARE                            	3203056   
MUNICIPAL 	16/09/2020 	FERIADO RELIGIOSO                  	ES 	JAGUARE                            	3203056   
MUNICIPAL 	22/10/2020 	FERIADO RELIGIOSO                  	ES 	JAGUARE                            	3203056   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	LINHARES                           	3203205   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	ES 	LINHARES                           	3203205   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	ES 	MIMOSO DO SUL                      	3203403   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	MIMOSO DO SUL                      	3203403   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	MONTANHA                           	3203502   
MUNICIPAL 	20/06/2020 	FERIADO RELIGIOSO                  	ES 	MONTANHA                           	3203502   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	ES 	MONTANHA                           	3203502   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	NOVA VENECIA                       	3203908   
MUNICIPAL 	25/04/2020 	FERIADO RELIGIOSO                  	ES 	NOVA VENECIA                       	3203908   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	ES 	PEDRO CANARIO                      	3204054   
