tipo;data;descricao;uf;município;codigo ibge
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;AREIA;2501104
MUNICIPAL;06/01/2018;FERIADO RELIGIOSO;PB;BANANEIRAS;2501500
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;BANANEIRAS;2501500
MUNICIPAL;20/01/2018;FERIADO MUNICIPAL;PB;BAYEUX;2501807
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;BAYEUX;2501807
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;BAYEUX;2501807
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PB;BONITO DE SANTA FE;2502409
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;BONITO DE SANTA FE;2502409
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PB;BONITO DE SANTA FE;2502409
MUNICIPAL;10/06/2018;FERIADO RELIGIOSO;PB;CABEDELO;2503209
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;CABEDELO;2503209
MUNICIPAL;15/09/2018;FERIADO RELIGIOSO;PB;CAJAZEIRAS;2503704
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;CAMPINA GRANDE;2504009
MUNICIPAL;11/10/2018;FERIADO MUNICIPAL;PB;CAMPINA GRANDE;2504009
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;CAMPINA GRANDE;2504009
MUNICIPAL;08/09/2018;FERIADO RELIGIOSO;PB;CATOLE DO ROCHA;2504306
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;CUITE;2505105
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PB;CUITE;2505105
MUNICIPAL;24/09/2018;FERIADO RELIGIOSO;PB;CUITE;2505105
MUNICIPAL;26/04/2018;FERIADO RELIGIOSO;PB;ESPERANCA;2506004
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;ESPERANCA;2506004
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PB;ESPERANCA;2506004
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;PB;GUARABIRA;2506301
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;GUARABIRA;2506301
MUNICIPAL;20/03/2018;FERIADO MUNICIPAL;PB;ITABAIANA;2506905
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;ITAPORANGA;2507002
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PB;ITAPORANGA;2507002
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;ITAPORANGA;2507002
MUNICIPAL;24/06/2018;FERIADO MUNICIPAL;PB;JOAO PESSOA;2507507
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;JOAO PESSOA;2507507
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;PB;MARI;2509107
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;MARI;2509107
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;MONTEIRO;2509701
MUNICIPAL;28/06/2018;FERIADO MUNICIPAL;PB;MONTEIRO;2509701
MUNICIPAL;15/09/2018;FERIADO RELIGIOSO;PB;MONTEIRO;2509701
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;PATOS;2510808
MUNICIPAL;24/09/2018;FERIADO RELIGIOSO;PB;PATOS;2510808
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;PATOS;2510808
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;PEDRAS DE FOGO;2511202
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;PEDRAS DE FOGO;2511202
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;POMBAL;2512101
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PB;POMBAL;2512101
MUNICIPAL;26/04/2018;FERIADO RELIGIOSO;PB;PRINCESA ISABEL;2512309
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;PRINCESA ISABEL;2512309
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;PRINCESA ISABEL;2512309
MUNICIPAL;06/01/2018;FERIADO RELIGIOSO;PB;QUEIMADAS;2512507
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;QUEIMADAS;2512507
MUNICIPAL;24/09/2018;FERIADO RELIGIOSO;PB;QUEIMADAS;2512507
MUNICIPAL;22/05/2018;FERIADO RELIGIOSO;PB;RIO TINTO;2512903
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;RIO TINTO;2512903
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;SANTA LUZIA;2513406
MUNICIPAL;13/12/2018;FERIADO RELIGIOSO;PB;SANTA LUZIA;2513406
MUNICIPAL;22/05/2018;FERIADO RELIGIOSO;PB;SANTA RITA;2513703
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;SANTA RITA;2513703
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;SANTA RITA;2513703
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;PB;SAO BENTO;2513901
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;SAPE;2515302
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PB;SAPE;2515302
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;SAPE;2515302
MUNICIPAL;27/04/2018;FERIADO MUNICIPAL;PB;SERRA BRANCA;2515500
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;SERRA BRANCA;2515500
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;SERRA BRANCA;2515500
MUNICIPAL;19/02/2018;FERIADO RELIGIOSO;PB;SOLANEA;2516003
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PB;SOLANEA;2516003
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;SOUSA;2516201
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PB;SOUSA;2516201
MUNICIPAL;08/09/2018;FERIADO RELIGIOSO;PB;SOUSA;2516201
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PB;TEIXEIRA;2516706
MUNICIPAL;22/07/2018;FERIADO RELIGIOSO;PB;TEIXEIRA;2516706
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PB;TEIXEIRA;2516706
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;AGUAS BELAS;2600500
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;ARARIPINA;2601102
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;ARARIPINA;2601102
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;PE;BARREIROS;2601409
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;BARREIROS;2601409
MUNICIPAL;29/09/2018;FERIADO RELIGIOSO;PE;BARREIROS;2601409
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;PE;BELO JARDIM;2601706
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;BELO JARDIM;2601706
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;BELO JARDIM;2601706
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;PE;BEZERROS;2601904
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;BEZERROS;2601904
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;BEZERROS;2601904
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;PE;BODOCO;2602001
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;PE;BOM CONSELHO;2602100
MUNICIPAL;26/04/2018;FERIADO RELIGIOSO;PE;BOM CONSELHO;2602100
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;BOM CONSELHO;2602100
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PE;CABO DE SANTO AGOSTINHO;2602902
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;CABO DE SANTO AGOSTINHO;2602902
MUNICIPAL;10/06/2018;FERIADO RELIGIOSO;PE;CAMARAGIBE;2603454
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;CAMARAGIBE;2603454
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;CAMARAGIBE;2603454
MUNICIPAL;06/01/2018;FERIADO RELIGIOSO;PE;CARPINA;2604007
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;PE;CARPINA;2604007
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PE;CARPINA;2604007
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;CARUARU;2604106
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PE;CARUARU;2604106
MUNICIPAL;15/09/2018;FERIADO RELIGIOSO;PE;CARUARU;2604106
MUNICIPAL;06/01/2018;FERIADO RELIGIOSO;PE;CUPIRA;2605004
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;CUPIRA;2605004
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PE;CUPIRA;2605004
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;PE;CUSTODIA;2605103
MUNICIPAL;24/05/2018;FERIADO RELIGIOSO;PE;ESCADA;2605202
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;ESCADA;2605202
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;ESCADA;2605202
MUNICIPAL;01/11/2018;FERIADO MUNICIPAL;PE;EXU;2605301
MUNICIPAL;22/12/2018;FERIADO RELIGIOSO;PE;FLORESTA;2605707
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PE;GARANHUNS;2606002
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;GRAVATA;2606408
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;PE;GRAVATA;2606408
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PE;IPUBI;2607307
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;PE;IPUBI;2607307
MUNICIPAL;15/01/2018;FERIADO RELIGIOSO;PE;JABOATAO DOS GUARARAPES;2607901
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;JABOATAO DOS GUARARAPES;2607901
MUNICIPAL;24/05/2018;FERIADO RELIGIOSO;PE;LAGOA GRANDE;2608750
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PE;LAJEDO;2608800
MUNICIPAL;22/01/2018;FERIADO RELIGIOSO;PE;LIMOEIRO;2608909
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;LIMOEIRO;2608909
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PE;LIMOEIRO;2608909
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;MORENO;2609402
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;MORENO;2609402
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;NAZARE DA MATA;2609501
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;NAZARE DA MATA;2609501
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;PE;OURICURI;2609907
MUNICIPAL;16/07/2018;FERIADO RELIGIOSO;PE;OURICURI;2609907
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;PALMARES;2610004
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;PALMARES;2610004
MUNICIPAL;05/02/2018;FERIADO RELIGIOSO;PE;PESQUEIRA;2610905
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;PESQUEIRA;2610905
MUNICIPAL;08/12/2018;FERIADO MUNICIPAL;PE;PESQUEIRA;2610905
MUNICIPAL;04/10/2018;FERIADO RELIGIOSO;PE;PETROLANDIA;2611002
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;PETROLINA;2611101
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PE;PETROLINA;2611101
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;RECIFE;2611606
MUNICIPAL;16/07/2018;FERIADO RELIGIOSO;PE;RECIFE;2611606
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;RECIFE;2611606
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;RIBEIRAO;2611804
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;PE;RIBEIRAO;2611804
MUNICIPAL;06/01/2018;FERIADO RELIGIOSO;PE;SAO JOAQUIM DO MONTE;2613305
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;SAO JOAQUIM DO MONTE;2613305
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;PE;SAO JOAQUIM DO MONTE;2613305
MUNICIPAL;06/01/2018;FERIADO MUNICIPAL;PE;SAO JOSE DO EGITO;2613602
MUNICIPAL;09/03/2018;DIA DO MUNICÍPIO;PE;SAO JOSE DO EGITO;2613602
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;PE;SAO JOSE DO EGITO;2613602
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;SAO JOSE DO EGITO;2613602
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;SAO LOURENCO DA MATA;2613701
MUNICIPAL;10/08/2018;FERIADO RELIGIOSO;PE;SAO LOURENCO DA MATA;2613701
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;SAO LOURENCO DA MATA;2613701
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;PE;SURUBIM;2614501
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;PE;SURUBIM;2614501
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PE;TABIRA;2614600
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;PE;TACARATU;2614808
MUNICIPAL;03/05/2018;FERIADO RELIGIOSO;PE;TACARATU;2614808
MUNICIPAL;15/09/2018;FERIADO RELIGIOSO;PE;TIMBAUBA;2615300
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PE;TIMBAUBA;2615300
MUNICIPAL;17/01/2018;FERIADO RELIGIOSO;PE;VITORIA DE SANTO ANTAO;2616407
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PE;VITORIA DE SANTO ANTAO;2616407
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PI;AGUA BRANCA;2200202
MUNICIPAL;19/03/2018;FERIADO MUNICIPAL;PI;ALTOS;2200400
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PI;CAMPO MAIOR;2202208
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PI;COCAL;2202703
MUNICIPAL;23/03/2018;FERIADO MUNICIPAL;PI;OEIRAS;2207009
MUNICIPAL;29/03/2018;FERIADO MUNICIPAL;PI;OEIRAS;2207009
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PI;PICOS;2208007
MUNICIPAL;04/10/2018;FERIADO RELIGIOSO;PI;PICOS;2208007
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PI;PIRACURUCA;2208304
MUNICIPAL;04/10/2018;FERIADO RELIGIOSO;PI;PIRACURUCA;2208304
MUNICIPAL;04/10/2018;FERIADO RELIGIOSO;PI;VALENCA DO PIAUI;2211308
MUNICIPAL;26/12/2018;FERIADO RELIGIOSO;PI;VALENCA DO PIAUI;2211308
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;PR;ANDIRA;4101101
MUNICIPAL;14/09/2018;FERIADO MUNICIPAL;PR;ANDIRA;4101101
MUNICIPAL;28/01/2018;FERIADO MUNICIPAL;PR;APUCARANA;4101408
MUNICIPAL;11/02/2018;FERIADO RELIGIOSO;PR;APUCARANA;4101408
MUNICIPAL;10/10/2018;FERIADO MUNICIPAL;PR;ARAPONGAS;4101507
MUNICIPAL;12/10/2018;FERIADO RELIGIOSO;PR;ARAPONGAS;4101507
MUNICIPAL;25/03/2018;FERIADO MUNICIPAL;PR;ARAPOTI;4101606
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PR;ARAPOTI;4101606
MUNICIPAL;18/12/2018;DIA DO MUNICÍPIO;PR;ARAPOTI;4101606
MUNICIPAL;30/10/2018;FERIADO RELIGIOSO;PR;ARAUCARIA;4101804
MUNICIPAL;16/07/2018;FERIADO RELIGIOSO;PR;ASSIS CHATEAUBRIAND;4102000
MUNICIPAL;20/08/2018;DIA DO MUNICÍPIO;PR;ASSIS CHATEAUBRIAND;4102000
MUNICIPAL;02/01/2018;FERIADO MUNICIPAL;PR;ASTORGA;4102109
MUNICIPAL;20/01/2018;FERIADO MUNICIPAL;PR;ASTORGA;4102109
MUNICIPAL;01/10/2018;FERIADO RELIGIOSO;PR;BANDEIRANTES;4102406
MUNICIPAL;14/11/2018;FERIADO MUNICIPAL;PR;BANDEIRANTES;4102406
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PR;BANDEIRANTES;4102406
MUNICIPAL;31/05/2018;FERIADO RELIGIOSO;PR;CAMBARA;4103602
MUNICIPAL;21/09/2018;FERIADO MUNICIPAL;PR;CAMBARA;4103602
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PR;CAMBE;4103701
MUNICIPAL;11/10/2018;FERIADO MUNICIPAL;PR;CAMBE;4103701
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PR;CAMPINA GRANDE DO SUL;4104006
MUNICIPAL;14/11/2018;DIA DO MUNICÍPIO;PR;CAMPINA GRANDE DO SUL;4104006
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;PR;CAMPO LARGO;4104204
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;PR;CAMPO MOURAO;4104303
MUNICIPAL;15/10/2018;FERIADO MUNICIPAL;PR;CAMPO MOURAO;4104303
MUNICIPAL;14/11/2018;FERIADO MUNICIPAL;PR;CASCAVEL;4104808
MUNICIPAL;19/03/2018;DIA DO MUNICÍPIO;PR;CASTRO;4104907
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;PR;CASTRO;4104907
MUNICIPAL;13/05/2018;FERIADO MUNICIPAL;PR;CIANORTE;4105508
MUNICIPAL;26/07/2018;FERIADO MUNICIPAL;PR;CIANORTE;4105508
MUNICIPAL;05/02/2018;DIA DO MUNICÍPIO;PR;COLOMBO;4105805
MUNICIPAL;26/05/2018;FERIADO MUNICIPAL;PR;COLOMBO;4105805
MUNICIPAL;07/10/2018;FERIADO RELIGIOSO;PR;COLOMBO;4105805
MUNICIPAL;26/03/2018;DIA DO MUNICÍPIO;PR;COLORADO;4105904
MUNICIPAL;24/05/2018;FERIADO RELIGIOSO;PR;COLORADO;4105904
MUNICIPAL;02/01/2018;FERIADO RELIGIOSO;PR;CORNELIO PROCOPIO;4106407
MUNICIPAL;15/02/2018;FERIADO MUNICIPAL;PR;CORNELIO PROCOPIO;4106407
MUNICIPAL;16/08/2018;FERIADO RELIGIOSO;PR;CORONEL VIVIDA;4106506
MUNICIPAL;14/12/2018;FERIADO MUNICIPAL;PR;CORONEL VIVIDA;4106506
MUNICIPAL;13/05/2018;FERIADO RELIGIOSO;PR;CRUZEIRO DO OESTE;4106605
MUNICIPAL;26/08/2018;FERIADO MUNICIPAL;PR;CRUZEIRO DO OESTE;4106605
MUNICIPAL;08/09/2018;FERIADO RELIGIOSO;PR;CURITIBA;4106902
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PR;DOIS VIZINHOS;4107207
MUNICIPAL;28/11/2018;DIA DO MUNICÍPIO;PR;DOIS VIZINHOS;4107207
MUNICIPAL;26/01/2018;FERIADO RELIGIOSO;PR;FAZENDA RIO GRANDE;4107652
MUNICIPAL;10/06/2018;DIA DO MUNICÍPIO;PR;FOZ DO IGUACU;4108304
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PR;FOZ DO IGUACU;4108304
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PR;FRANCISCO BELTRAO;4108403
MUNICIPAL;14/11/2018;FERIADO MUNICIPAL;PR;FRANCISCO BELTRAO;4108403
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;PR;GOIOERE;4108601
MUNICIPAL;13/08/2018;DIA DO MUNICÍPIO;PR;GOIOERE;4108601
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;PR;GUAIRA;4108809
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;PR;GUAIRA;4108809
MUNICIPAL;14/11/2018;FERIADO MUNICIPAL;PR;GUAIRA;4108809
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;PR;GUARAPUAVA;4109401
MUNICIPAL;09/12/2018;FERIADO MUNICIPAL;PR;GUARAPUAVA;4109401
MUNICIPAL;08/06/2018;FERIADO RELIGIOSO;PR;IBAITI;4109708
MUNICIPAL;09/11/2018;DIA DO MUNICÍPIO;PR;IBAITI;4109708
MUNICIPAL;03/05/2018;DIA DO MUNICÍPIO;PR;IMBITUVA;4110102
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PR;IMBITUVA;4110102
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;PR;IMBITUVA;4110102
MUNICIPAL;15/07/2018;DIA DO MUNICÍPIO;PR;IRATI;4110706
MUNICIPAL;08/09/2018;FERIADO RELIGIOSO;PR;IRATI;4110706
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PR;ITAPERUCU;4111258
MUNICIPAL;10/12/2018;DIA DO MUNICÍPIO;PR;ITAPERUCU;4111258
MUNICIPAL;06/08/2018;FERIADO RELIGIOSO;PR;IVAIPORA;4111506
MUNICIPAL;19/11/2018;DIA DO MUNICÍPIO;PR;IVAIPORA;4111506
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;PR;JACAREZINHO;4111803
MUNICIPAL;02/04/2018;FERIADO MUNICIPAL;PR;JACAREZINHO;4111803
MUNICIPAL;06/08/2018;FERIADO RELIGIOSO;PR;JAGUARIAIVA;4112009
MUNICIPAL;15/09/2018;DIA DO MUNICÍPIO;PR;JAGUARIAIVA;4112009
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PR;LAPA;4113205
MUNICIPAL;26/12/2018;FERIADO RELIGIOSO;PR;LAPA;4113205
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;PR;LARANJEIRAS DO SUL;4113304
MUNICIPAL;06/08/2018;FERIADO RELIGIOSO;PR;LARANJEIRAS DO SUL;4113304
MUNICIPAL;30/11/2018;DIA DO MUNICÍPIO;PR;LARANJEIRAS DO SUL;4113304
MUNICIPAL;26/11/2018;FERIADO MUNICIPAL;PR;LOANDA;4113502
MUNICIPAL;08/06/2018;FERIADO RELIGIOSO;PR;LONDRINA;4113700
MUNICIPAL;10/12/2018;FERIADO MUNICIPAL;PR;LONDRINA;4113700
MUNICIPAL;06/05/2018;FERIADO MUNICIPAL;PR;MANDAGUARI;4114203
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;PR;MANDIRITUBA;4114302
MUNICIPAL;06/08/2018;FERIADO RELIGIOSO;PR;MANDIRITUBA;4114302
MUNICIPAL;21/11/2018;DIA DO MUNICÍPIO;PR;MANGUEIRINHA;4114401
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PR;MANGUEIRINHA;4114401
MUNICIPAL;25/07/2018;DIA DO MUNICÍPIO;PR;MARECHAL CANDIDO RONDON;4114609
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;PR;MARECHAL CANDIDO RONDON;4114609
MUNICIPAL;14/05/2018;DIA DO MUNICÍPIO;PR;MARINGA;4115200
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PR;MARINGA;4115200
MUNICIPAL;25/07/2018;DIA DO MUNICÍPIO;PR;MEDIANEIRA;4115804
MUNICIPAL;01/02/2018;FERIADO MUNICIPAL;PR;NOVA ESPERANCA;4116901
MUNICIPAL;08/06/2018;FERIADO MUNICIPAL;PR;NOVA ESPERANCA;4116901
MUNICIPAL;04/08/2018;FERIADO RELIGIOSO;PR;PAICANDU;4117503
MUNICIPAL;19/11/2018;FERIADO MUNICIPAL;PR;PAICANDU;4117503
MUNICIPAL;14/04/2018;DIA DO MUNICÍPIO;PR;PALMAS;4117602
MUNICIPAL;06/08/2018;FERIADO RELIGIOSO;PR;PALMAS;4117602
MUNICIPAL;07/04/2018;FERIADO MUNICIPAL;PR;PALMEIRA;4117701
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;PR;PALMEIRA;4117701
MUNICIPAL;22/01/2018;FERIADO RELIGIOSO;PR;PALOTINA;4117909
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;PR;PALOTINA;4117909
MUNICIPAL;29/07/2018;DIA DO MUNICÍPIO;PR;PARANAGUA;4118204
MUNICIPAL;07/10/2018;FERIADO RELIGIOSO;PR;PARANAGUA;4118204
MUNICIPAL;02/01/2018;FERIADO MUNICIPAL;PR;PARANAVAI;4118402
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;PR;PARANAVAI;4118402
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;PR;PATO BRANCO;4118501
MUNICIPAL;14/12/2018;DIA DO MUNICÍPIO;PR;PATO BRANCO;4118501
MUNICIPAL;20/03/2018;DIA DO MUNICÍPIO;PR;PINHAIS;4119152
MUNICIPAL;15/12/2018;DIA DO MUNICÍPIO;PR;PINHAO;4119301
MUNICIPAL;28/01/2018;DIA DO MUNICÍPIO;PR;PITANGA;4119608
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;PR;PITANGA;4119608
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PR;PITANGA;4119608
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;PR;PONTA GROSSA;4119905
MUNICIPAL;15/09/2018;DIA DO MUNICÍPIO;PR;PONTA GROSSA;4119905
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;PR;PRUDENTOPOLIS;4120606
MUNICIPAL;12/08/2018;DIA DO MUNICÍPIO;PR;PRUDENTOPOLIS;4120606
MUNICIPAL;12/11/2018;FERIADO RELIGIOSO;PR;PRUDENTOPOLIS;4120606
MUNICIPAL;18/10/2018;DIA DO MUNICÍPIO;PR;QUEDAS DO IGUACU;4120903
MUNICIPAL;12/11/2018;FERIADO RELIGIOSO;PR;REALEZA;4121406
MUNICIPAL;06/08/2018;FERIADO RELIGIOSO;PR;RIO NEGRO;4122305
MUNICIPAL;28/01/2018;DIA DO MUNICÍPIO;PR;ROLANDIA;4122404
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;PR;ROLANDIA;4122404
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PR;SANTO ANTONIO DA PLATINA;4124103
MUNICIPAL;20/08/2018;DIA DO MUNICÍPIO;PR;SANTO ANTONIO DA PLATINA;4124103
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;PR;SANTO ANTONIO DO SUDOESTE;4124400
MUNICIPAL;14/11/2018;DIA DO MUNICÍPIO;PR;SANTO ANTONIO DO SUDOESTE;4124400
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;PR;SAO JOSE DOS PINHAIS;4125506
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PR;SAO MATEUS DO SUL;4125605
MUNICIPAL;21/09/2018;FERIADO MUNICIPAL;PR;SAO MATEUS DO SUL;4125605
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;PR;SAO MIGUEL DO IGUACU;4125704
MUNICIPAL;29/09/2018;FERIADO RELIGIOSO;PR;SAO MIGUEL DO IGUACU;4125704
MUNICIPAL;28/11/2018;DIA DO MUNICÍPIO;PR;SAO MIGUEL DO IGUACU;4125704
MUNICIPAL;21/03/2018;FERIADO MUNICIPAL;PR;TELEMACO BORBA;4127106
MUNICIPAL;27/06/2018;FERIADO RELIGIOSO;PR;TELEMACO BORBA;4127106
